time,meteo
2024-05-04T17:00:00+00:00,1.39
2024-05-04T18:00:00+00:00,1.46
2024-05-04T19:00:00+00:00,1.87
2024-05-04T20:00:00+00:00,1.71
2024-05-04T21:00:00+00:00,1.36
2024-05-04T22:00:00+00:00,1.3
2024-05-04T23:00:00+00:00,1.04
2024-05-05T00:00:00+00:00,1.96
2024-05-05T01:00:00+00:00,2.64
2024-05-05T02:00:00+00:00,2.84
2024-05-05T03:00:00+00:00,3.11
2024-05-05T04:00:00+00:00,3.14
2024-05-05T05:00:00+00:00,3.22
2024-05-05T06:00:00+00:00,3.33
2024-05-05T07:00:00+00:00,3.28
2024-05-05T08:00:00+00:00,3.28
2024-05-05T09:00:00+00:00,3.26
2024-05-05T10:00:00+00:00,2.97
2024-05-05T11:00:00+00:00,2.62
2024-05-05T12:00:00+00:00,2.55
2024-05-05T13:00:00+00:00,2.42
2024-05-05T14:00:00+00:00,2.39
2024-05-05T15:00:00+00:00,2.25
2024-05-05T16:00:00+00:00,2.06
2024-05-05T17:00:00+00:00,1.75
2024-05-05T18:00:00+00:00,1.7
2024-05-05T19:00:00+00:00,1.97
2024-05-05T20:00:00+00:00,2.34
2024-05-05T21:00:00+00:00,2.04
2024-05-05T22:00:00+00:00,2.31
2024-05-05T23:00:00+00:00,2.63
2024-05-06T00:00:00+00:00,2.44
2024-05-06T01:00:00+00:00,3.05
2024-05-06T02:00:00+00:00,3.53
2024-05-06T03:00:00+00:00,4.07
2024-05-06T04:00:00+00:00,4.29
2024-05-06T05:00:00+00:00,4.34
2024-05-06T06:00:00+00:00,4.47
2024-05-06T07:00:00+00:00,4.79
2024-05-06T08:00:00+00:00,4.83
2024-05-06T09:00:00+00:00,4.79
2024-05-06T10:00:00+00:00,4.52
2024-05-06T11:00:00+00:00,4.25
2024-05-06T12:00:00+00:00,3.77
2024-05-06T13:00:00+00:00,3.42
2024-05-06T14:00:00+00:00,3.1
2024-05-06T15:00:00+00:00,2.92
2024-05-06T16:00:00+00:00,2.73
2024-05-06T17:00:00+00:00,2.37
2024-05-06T18:00:00+00:00,2.33
2024-05-06T19:00:00+00:00,2.02
2024-05-06T20:00:00+00:00,2.21
2024-05-06T21:00:00+00:00,2.65
2024-05-06T22:00:00+00:00,2.42
2024-05-06T23:00:00+00:00,2.4
