PCTimeStamp       ,P_HD1,P_HD2,P_HD3,P_HD4,P_HD5,P_HD6,P_HD7,P_HD8
2024-05-03 0:00,0.45682686293376723,0.17131979672628753,0.44023561094510827,0.3289904561463411,0.39795456889362324,0.34231652844656124,0.2908264761620202,0.2908264761620202
2024-05-03 0:10,0.42865540988654893,0.3321024487532796,0.43427792140583804,0.3925711185475238,0.371950358040378,0.38582290992734214,0.37608570105574624,0.37608570105574624
2024-05-03 0:20,0.3925711185475238,0.15165801020707959,0.36975410224043453,0.2540763727569402,0.29743574493091607,0.3331430006570136,0.3121335887912487,0.3121335887912487
2024-05-03 0:30,0.5116429390590181,0.13774381111555947,0.7096690354097361,0.26675356423212815,0.6304565669269202,0.5168084993999997,0.3968181912059411,0.3968181912059411
2024-05-03 0:40,0.633516662885653,0.3331430006570136,0.7207952711563319,0.4808783844472026,0.72245235364419,0.4734126903354427,0.5798170710808557,0.5798170710808557
2024-05-03 0:50,0.5881976797512701,0.5754742209859542,0.5672072376259131,0.582723596433767,0.572590279545664,0.42865540988654893,0.5867348189119507,0.5867348189119507
2024-05-03 1:00,0.5168084993999997,0.5925998126168013,0.4721740447943033,0.5711516964124114,0.5116429390590181,0.49313379491618714,0.6427511521521414,0.6427511521521414
2024-05-03 1:10,0.40911865252482793,0.37719228417194905,0.3383699179363432,0.4183932730072956,0.45682686293376723,0.381634721810532,0.43427792140583804,0.43427792140583804
2024-05-03 1:20,0.3591396076642265,0.3664717974208487,0.4721740447943033,0.5328195749430099,0.4354662382789377,0.3433727828947239,0.4071035690206632,0.4071035690206632
2024-05-03 1:30,0.41606495478241523,0.4227762330694211,0.4626291484552954,0.510355575367216,0.5783671959912929,0.4483423589028662,0.468776073786396,0.468776073786396
2024-05-03 1:40,0.505542305193349,0.48808741326112376,0.44262996038245767,0.4216052292581271,0.44954959935514893,0.49060738305390095,0.6040660652971008,0.6040660652971008
2024-05-03 1:50,0.32204146886817525,0.3003967515337346,0.3289904561463411,0.3569811990226488,0.3454901233431809,0.3433727828947239,0.4483423589028662,0.4483423589028662
2024-05-03 2:00,0.3300261764979432,0.18771290502675006,0.2740330665653195,0.31617983915502085,0.32306631822748066,0.3412618845157761,0.44262996038245767,0.44262996038245767
2024-05-03 2:10,0.3383699179363432,0.053893753249278066,0.3465512093434751,0.12821483550190205,0.3602212277610809,0.277590133184908,0.2908264761620202,0.2908264761620202
2024-05-03 2:20,0.2721452248431249,0.0,0.2683888676072631,0.11510139467104803,0.21779469469921955,0.21530855090465548,0.2308168424430795,0.2308168424430795
2024-05-03 2:30,0.30436730758077435,0.08906128242139204,0.3289904561463411,0.1349476625272875,0.44503075188931573,0.34867821289619577,0.1808952612697875,0.1808952612697875
2024-05-03 2:40,0.22763911371958198,0.0,0.18928450010071812,0.0,0.176466580408008,0.14535637464103196,0.08784413904715202,0.08784413904715202
2024-05-03 2:50,0.18771290502675006,0.0,0.09212575376551202,0.0,0.08784413904715202,0.08437236971009551,0.0,0.0
2024-05-03 3:00,0.04422882028507203,0.0,0.115762454850288,0.0,0.08723741989504807,0.08723741989504807,0.11444156951515203,0.11444156951515203
2024-05-03 3:10,0.20264054610468757,0.05336051798614208,0.24706522288173816,0.13914929554975952,0.22595142645127808,0.24796445188561578,0.19244251052878197,0.19244251052878197
2024-05-03 3:20,0.15457025098968752,0.0,0.18849808505206206,0.05336051798614208,0.19861738788978756,0.19861738788978756,0.15457025098968752,0.15457025098968752
2024-05-03 3:30,0.26675356423212815,0.15165801020707959,0.29180099685328575,0.27687690802894094,0.21613603047949947,0.20649114491815201,0.20264054610468757,0.20264054610468757
2024-05-03 3:40,0.23422556260997546,0.24088619008996798,0.2434844120399999,0.25934070183779595,0.21613603047949947,0.1560337815210555,0.20264054610468757,0.20264054610468757
