PCTimeStamp       ,P_HD1,P_HD2,P_HD3,P_HD4,P_HD5,P_HD6,P_HD7,P_HD8
2024-04-11 0:00,3.3629699303867633,3.598574842768822,3.284456967956513,3.3948723461433725,3.7432728091264367,3.8059493519856966,3.0458243832214604,3.0458243832214604
2024-04-11 0:10,3.326985941130571,3.663513922100786,3.3604081792542004,3.805361395816792,3.7556627879999995,3.8010858570638226,3.284883987999998,3.284883987999998
2024-04-11 0:20,2.9099426774687487,3.1273798207328616,3.7647044242079706,3.6974155395596586,3.7967333908610867,3.754810752,3.5323164919999996,3.5323164919999996
2024-04-11 0:30,2.9032572439721154,3.5153526503495724,3.8059472877457625,3.800244242688134,3.6555336553565114,3.66466259061902,3.4911887479999995,3.4911887479999995
2024-04-11 0:40,2.6967170591750014,3.7505351995410323,3.50989023802305,3.2250100295540767,3.759868870467622,3.754330788,3.416481872000001,3.416481872000001
2024-04-11 0:50,3.607441540036045,3.7726981541843116,3.517322727319989,3.6750820235214494,3.730352490259297,3.753604272,3.5072026999999992,3.5072026999999992
2024-04-11 1:00,3.1241158629023844,3.6579393576241435,3.7566769919999996,3.7564579680000003,3.7566528,3.7558292519999994,3.4957388,3.4957388
2024-04-11 1:10,3.805829742135696,3.7403415665120483,3.4997906131392567,3.8059472877457625,3.7563612,3.8,3.5387852000000004,3.5387852000000004
2024-04-11 1:20,3.756708228,3.8008127604711244,3.7162224572610967,3.799413928227231,3.8,3.7865113436001985,3.6,3.6
2024-04-11 1:30,3.756749232,3.799413928227231,3.7999488214978574,3.7207856356091202,3.7880919480613358,3.7535549280000002,3.6,3.6
2024-04-11 1:40,3.7549834138625116,3.7561532520000003,3.7567136999999997,3.752299428,3.7565857320000005,3.6246691391210297,3.6,3.6
2024-04-11 1:50,3.7561316519999997,3.8045391852965134,3.7106490386250206,3.8,3.8016472948185056,3.75,3.6,3.6
2024-04-11 2:00,3.742303169787496,3.7865113436001985,3.8045391852965134,3.8,3.8,3.8,3.6,3.6
2024-04-11 2:10,3.754653312,3.8,3.8,3.756550308,3.8,3.756574308,3.6,3.6
2024-04-11 2:20,3.752299428,3.8,3.7567436520000004,3.747076951156933,3.7564579680000003,3.8,3.6,3.6
2024-04-11 2:30,3.756092928,3.756537732,3.8,3.8,3.8,3.8,3.5551236319999995,3.5551236319999995
2024-04-11 2:40,3.8,3.7565625,3.7566977280000002,3.8,3.8,3.8,3.6,3.6
2024-04-11 2:50,3.8,3.756550308,3.7566842879999998,3.8,3.8,3.8,3.6,3.6
2024-04-11 3:00,3.8,3.8,3.8,3.8,3.8,3.8,3.6,3.6
2024-04-11 3:10,3.7507518120000003,3.8,3.8,3.8,3.8,3.8,3.6,3.6
2024-04-11 3:20,3.805527348232936,3.756472752,3.8,3.8,3.8,3.7567137,3.6,3.6
2024-04-11 3:30,3.7563782879999996,3.8,3.797046458211165,3.8,3.8,3.8,3.6,3.6
2024-04-11 3:40,3.8,3.8,3.756746928,3.7566528,3.8,3.8,3.6,3.6
2024-04-11 3:50,3.7566912,3.7563782879999996,3.8,3.8,3.8,3.7552034279999997,3.6,3.6
