PCTimeStamp       ,P_HD1,P_HD2,P_HD3,P_HD4,P_HD5,P_HD6,P_HD7,P_HD8
2024-04-09 0:00,0.27592735035702326,0.3783004778055286,0.46508308703560375,0.5273339909701886,0.5383412931760245,0.5812692045616802,0.4638553124867607,0.4638553124867607
2024-04-09 0:10,0.325120848498224,0.30237880852249993,0.328214722784668,0.46631247210182386,0.4149032114460408,0.4298360768021065,0.4638553124867607,0.4638553124867607
2024-04-09 0:20,0.28888226633162106,0.21283352232018748,0.3497441304486221,0.27687690802894094,0.27120371975809365,0.36130445837531316,0.48337983329014067,0.48337983329014067
2024-04-09 0:30,0.146071775847408,0.22763911371958198,0.31112605249374903,0.327181820838476,0.3444306478602638,0.4183932730072956,0.371950358040378,0.371950358040378
2024-04-09 0:40,0.14464220845799997,0.18400016569405944,0.229331741081262,0.282368118745321,0.3383699179363432,0.3632039872576581,0.309115811450881,0.309115811450881
2024-04-09 0:50,0.14392927729831198,0.16829640384271952,0.15093303756978751,0.17723385259483201,0.33627431947247943,0.3465512093434751,0.2994081388154177,0.2994081388154177
2024-04-09 1:00,0.1061370562924756,0.12092754624965549,0.19861738788978756,0.1808952612697875,0.3081131067055129,0.325120848498224,0.25934070183779595,0.25934070183779595
2024-04-09 1:10,0.22510943535214203,0.24706522288173816,0.2540763727569402,0.20425845455405553,0.27308834044553343,0.3131427356061258,0.277590133184908,0.277590133184908
2024-04-09 1:20,0.16323923654239805,0.19007215017271792,0.19402892588287807,0.24175102912096802,0.3352289360166133,0.37085142488171746,0.36538091684907437,0.36538091684907437
2024-04-09 1:30,0.20264054610468757,0.18771290502675006,0.24088619008996798,0.30138697476942855,0.38806587073122695,0.40911865252482793,0.28429058659112694,0.28429058659112694
2024-04-09 1:40,0.24088619008996798,0.12362242292371951,0.20183344441501955,0.24175102912096802,0.31516586078801184,0.4071035690206632,0.2984211366144781,0.2984211366144781
2024-04-09 1:50,0.18400016569405944,0.26396166195392384,0.26932554114016266,0.3210182300262469,0.30237880852249993,0.5142224979947544,0.38582290992734214,0.38582290992734214
2024-04-09 2:00,0.1690503995285955,0.2531662727607659,0.309115811450881,0.44503075188931573,0.36975410224043453,0.6304565669269202,0.4893465928988236,0.4893465928988236
2024-04-09 2:10,0.29375486978794885,0.28429058659112694,0.28621949650644224,0.36975410224043453,0.29743574493091607,0.4366561656694144,0.49915984169582095,0.49915984169582095
2024-04-09 2:20,0.31821262744117046,0.28621949650644224,0.29743574493091607,0.18322208705297544,0.24437719897436846,0.2648906855292813,0.28718636724016544,0.28718636724016544
2024-04-09 2:30,0.242617103175312,0.20425845455405553,0.17264874482404807,0.21613603047949947,0.37085142488171746,0.36865839011652846,0.4149032114460408,0.4149032114460408
